-58.09706413386074, 138.2047745731034, 1145.812105525838
-57.74709812426438, 137.48141044913137, 1146.353127066076
-56.40014428685049, 137.42606730623868, 1147.1137288563216
-54.96510928810174, 136.8189794882471, 1147.6871042802893
-54.6501453030624, 136.00907778517208, 1147.2354266491877
-55.325416935804824, 136.94149924024748, 1146.6104459040967
-56.28922433934054, 137.25465424501613, 1146.1515650239064
-58.16698144915838, 139.47254194255848, 1147.3563500646133
-57.87695550641176, 138.91109511318538, 1148.114322528112
-56.78512293732771, 138.660320207182, 1148.4771772873157
-55.83687821832023, 137.82292625200014, 1148.6431413961484
-55.41727677318393, 136.97007440047943, 1148.5610133210168
-77.12186363704168, 153.75429279227177, 1148.0417979452582
-76.56291013992715, 153.40413188421547, 1149.250505683341
-77.14371219665736, 153.19694965765297, 1150.4797082327505
-77.63985602209257, 154.11399152398747, 1151.3508670828376
-78.33104087599975, 156.1625297657993, 1152.0899547442466
-78.1788375620653, 153.43276888341057, 1150.9788052455347
-77.589096528703, 154.05760158826877, 1149.5216256760261
-60.65402413864159, 163.56474507834136, 1162.6729296766623
-59.519198081756095, 164.321171664582, 1161.9749657175598
-59.388113630815766, 165.22650182845496, 1162.2389357255884
-60.59659012895378, 165.38633458430837, 1162.258795241482
-61.47304478770671, 164.84590763852208, 1162.5415200272942
-61.864089579689136, 163.89326359168982, 1162.4767136678695
-78.55555754130708, 155.280126240338, 1151.7597077168552
-78.98545139210623, 153.6513314700515, 1150.5106538694615
-79.61581371970937, 153.13956855561383, 1149.9616341888293
-78.4258030982692, 153.9044289689117, 1149.0778006146984
-78.28599228399392, 153.40756602989626, 1148.242258771988
-58.23227094232401, 125.18171958869405, 1127.7711480262715
-59.27202550061811, 125.45392212744215, 1127.1256585511114
-60.886532991645275, 122.55329480210848, 1125.283729998938
-61.43361398443359, 120.18950421914913, 1125.0590888452025
-61.25268416483054, 119.84463150541512, 1126.0196890895666
-60.34579320811344, 120.6922532022425, 1127.4122580298315
-58.968301537959206, 123.37838043821591, 1129.6273651280273
-57.820742259486366, 124.93475485931307, 1130.85696056677
-57.50660912511759, 124.74525676505988, 1129.9249287680584
-57.58998538340096, 124.74050146447173, 1128.9393545995815
-58.72824715007361, 123.53642446340506, 1128.1155753288529
-59.5305197544815, 122.96863926726449, 1127.150122864033
-60.33218191553375, 121.78432730169375, 1126.3321728321257
